Description	ID	>AT	>Cc	>So
Organisms_order_>AT_>Cc_>So	33808	0	0	1
Organisms_order_>AT_>Cc_>So	33809	0	0	1
Organisms_order_>AT_>Cc_>So	33816	0	0	1
Organisms_order_>AT_>Cc_>So	33817	0	1	1
Organisms_order_>AT_>Cc_>So	33820	2	0	3
Organisms_order_>AT_>Cc_>So	33821	0	0	1
Organisms_order_>AT_>Cc_>So	33823	0	0	1
Organisms_order_>AT_>Cc_>So	33825	0	0	1
Organisms_order_>AT_>Cc_>So	33830	0	1	1
Organisms_order_>AT_>Cc_>So	33831	1	1	2
Organisms_order_>AT_>Cc_>So	33833	0	0	1
Organisms_order_>AT_>Cc_>So	33836	0	0	1
Organisms_order_>AT_>Cc_>So	33841	0	1	0
Organisms_order_>AT_>Cc_>So	33843	0	1	0
Organisms_order_>AT_>Cc_>So	33845	0	1	0
Organisms_order_>AT_>Cc_>So	33849	0	1	1
Organisms_order_>AT_>Cc_>So	33851	0	1	0
Organisms_order_>AT_>Cc_>So	33852	0	1	0
Organisms_order_>AT_>Cc_>So	33857	0	1	0
Organisms_order_>AT_>Cc_>So	33862	0	1	0
Organisms_order_>AT_>Cc_>So	33865	0	1	0
Organisms_order_>AT_>Cc_>So	33869	0	1	1
Organisms_order_>AT_>Cc_>So	33872	0	1	0
Organisms_order_>AT_>Cc_>So	33873	0	1	0
Organisms_order_>AT_>Cc_>So	33876	1	0	0
Organisms_order_>AT_>Cc_>So	33877	1	0	0
Organisms_order_>AT_>Cc_>So	33885	2	1	1
Organisms_order_>AT_>Cc_>So	33886	1	1	1
Organisms_order_>AT_>Cc_>So	33888	1	0	0
Organisms_order_>AT_>Cc_>So	33889	1	0	0
Organisms_order_>AT_>Cc_>So	33892	1	2	0
Organisms_order_>AT_>Cc_>So	33895	1	0	0
Organisms_order_>AT_>Cc_>So	33897	1	0	0
Organisms_order_>AT_>Cc_>So	33904	2	0	0
Organisms_order_>AT_>Cc_>So	33906	1	0	0
Organisms_order_>AT_>Cc_>So	33910	1	0	0
Organisms_order_>AT_>Cc_>So	33912	1	0	0
Organisms_order_>AT_>Cc_>So	33916	0	0	1
Organisms_order_>AT_>Cc_>So	33924	0	0	1
Organisms_order_>AT_>Cc_>So	33928	0	0	1
Organisms_order_>AT_>Cc_>So	33929	0	2	2
Organisms_order_>AT_>Cc_>So	33930	1	0	1
Organisms_order_>AT_>Cc_>So	33931	0	0	1
Organisms_order_>AT_>Cc_>So	33932	0	0	1
Organisms_order_>AT_>Cc_>So	33933	3	1	1
Organisms_order_>AT_>Cc_>So	33934	0	0	1
Organisms_order_>AT_>Cc_>So	33937	6	2	4
Organisms_order_>AT_>Cc_>So	33938	0	0	1
Organisms_order_>AT_>Cc_>So	33940	2	1	2
Organisms_order_>AT_>Cc_>So	33942	0	0	2
Organisms_order_>AT_>Cc_>So	33948	0	1	0
Organisms_order_>AT_>Cc_>So	33949	0	1	0
Organisms_order_>AT_>Cc_>So	33951	4	9	3
Organisms_order_>AT_>Cc_>So	33952	1	2	3
Organisms_order_>AT_>Cc_>So	33954	1	1	1
Organisms_order_>AT_>Cc_>So	33955	0	1	0
Organisms_order_>AT_>Cc_>So	33960	0	1	1
Organisms_order_>AT_>Cc_>So	33961	1	1	0
Organisms_order_>AT_>Cc_>So	33962	1	1	1
Organisms_order_>AT_>Cc_>So	33963	0	2	0
Organisms_order_>AT_>Cc_>So	33970	0	1	0
Organisms_order_>AT_>Cc_>So	33972	0	1	1
Organisms_order_>AT_>Cc_>So	33974	3	1	2
Organisms_order_>AT_>Cc_>So	33976	7	2	3
Organisms_order_>AT_>Cc_>So	33978	1	0	0
Organisms_order_>AT_>Cc_>So	33979	1	0	0
Organisms_order_>AT_>Cc_>So	33982	1	1	1
Organisms_order_>AT_>Cc_>So	33984	1	0	0
Organisms_order_>AT_>Cc_>So	33986	1	0	0
Organisms_order_>AT_>Cc_>So	33987	3	0	4
Organisms_order_>AT_>Cc_>So	33990	2	0	1
Organisms_order_>AT_>Cc_>So	33993	1	0	0
Organisms_order_>AT_>Cc_>So	33995	1	0	1
Organisms_order_>AT_>Cc_>So	33996	4	0	0
Organisms_order_>AT_>Cc_>So	33997	9	3	6
Organisms_order_>AT_>Cc_>So	33998	1	0	1
Organisms_order_>AT_>Cc_>So	34003	1	1	0
Organisms_order_>AT_>Cc_>So	34013	1	0	0
Organisms_order_>AT_>Cc_>So	34015	1	1	1
Organisms_order_>AT_>Cc_>So	34017	4	0	1
Organisms_order_>AT_>Cc_>So	34021	1	0	0
Organisms_order_>AT_>Cc_>So	34023	1	1	1
Organisms_order_>AT_>Cc_>So	34028	3	2	1
Organisms_order_>AT_>Cc_>So	34029	0	0	1
Organisms_order_>AT_>Cc_>So	34030	0	0	1
Organisms_order_>AT_>Cc_>So	34031	0	0	1
Organisms_order_>AT_>Cc_>So	34032	2	0	2
Organisms_order_>AT_>Cc_>So	34033	2	1	1
Organisms_order_>AT_>Cc_>So	34034	0	0	2
Organisms_order_>AT_>Cc_>So	34036	0	0	1
Organisms_order_>AT_>Cc_>So	34046	0	0	1
Organisms_order_>AT_>Cc_>So	34048	0	0	1
Organisms_order_>AT_>Cc_>So	34050	0	0	1
Organisms_order_>AT_>Cc_>So	34051	0	0	1
Organisms_order_>AT_>Cc_>So	34052	0	0	2
Organisms_order_>AT_>Cc_>So	34056	0	1	1
Organisms_order_>AT_>Cc_>So	34059	0	0	1
Organisms_order_>AT_>Cc_>So	34063	1	0	1
Organisms_order_>AT_>Cc_>So	34067	1	1	1
Organisms_order_>AT_>Cc_>So	34070	0	0	1
Organisms_order_>AT_>Cc_>So	34072	0	1	0
Organisms_order_>AT_>Cc_>So	34074	0	1	0
Organisms_order_>AT_>Cc_>So	34076	0	1	0
Organisms_order_>AT_>Cc_>So	34077	0	1	0
Organisms_order_>AT_>Cc_>So	34080	0	1	0
Organisms_order_>AT_>Cc_>So	34081	0	1	0
Organisms_order_>AT_>Cc_>So	34084	0	1	0
Organisms_order_>AT_>Cc_>So	34086	1	1	1
Organisms_order_>AT_>Cc_>So	34087	2	2	3
Organisms_order_>AT_>Cc_>So	34089	8	1	2
Organisms_order_>AT_>Cc_>So	34090	0	1	1
Organisms_order_>AT_>Cc_>So	34094	0	1	0
Organisms_order_>AT_>Cc_>So	34097	1	1	1
Organisms_order_>AT_>Cc_>So	34099	3	1	2
Organisms_order_>AT_>Cc_>So	34102	0	1	1
Organisms_order_>AT_>Cc_>So	34103	0	1	1
Organisms_order_>AT_>Cc_>So	34106	1	0	0
Organisms_order_>AT_>Cc_>So	34108	1	0	0
Organisms_order_>AT_>Cc_>So	34111	2	0	0
Organisms_order_>AT_>Cc_>So	34117	3	1	1
Organisms_order_>AT_>Cc_>So	34121	1	1	1
Organisms_order_>AT_>Cc_>So	34127	1	0	0
Organisms_order_>AT_>Cc_>So	34129	2	0	0
Organisms_order_>AT_>Cc_>So	34131	1	0	0
Organisms_order_>AT_>Cc_>So	34135	1	0	0
Organisms_order_>AT_>Cc_>So	34136	1	0	0
Organisms_order_>AT_>Cc_>So	34138	1	0	0
Organisms_order_>AT_>Cc_>So	34139	2	0	0
Organisms_order_>AT_>Cc_>So	34147	1	0	0
Organisms_order_>AT_>Cc_>So	34148	1	0	0
Organisms_order_>AT_>Cc_>So	34153	1	1	1
Organisms_order_>AT_>Cc_>So	34154	0	0	1
Organisms_order_>AT_>Cc_>So	34156	0	0	1
Organisms_order_>AT_>Cc_>So	34158	1	1	1
Organisms_order_>AT_>Cc_>So	34159	0	0	2
Organisms_order_>AT_>Cc_>So	34161	0	0	1
Organisms_order_>AT_>Cc_>So	34162	0	0	1
Organisms_order_>AT_>Cc_>So	34163	0	0	1
Organisms_order_>AT_>Cc_>So	34164	0	0	1
Organisms_order_>AT_>Cc_>So	34165	0	0	1
Organisms_order_>AT_>Cc_>So	34167	0	0	2
Organisms_order_>AT_>Cc_>So	34170	0	0	1
Organisms_order_>AT_>Cc_>So	34173	0	0	1
Organisms_order_>AT_>Cc_>So	34175	1	1	2
Organisms_order_>AT_>Cc_>So	34176	0	0	1
Organisms_order_>AT_>Cc_>So	34177	3	1	2
Organisms_order_>AT_>Cc_>So	34179	0	0	1
Organisms_order_>AT_>Cc_>So	34180	0	0	1
Organisms_order_>AT_>Cc_>So	34183	0	0	1
Organisms_order_>AT_>Cc_>So	34184	4	4	4
Organisms_order_>AT_>Cc_>So	34187	0	0	1
Organisms_order_>AT_>Cc_>So	34189	0	0	1
Organisms_order_>AT_>Cc_>So	34190	0	1	0
Organisms_order_>AT_>Cc_>So	34193	0	2	0
Organisms_order_>AT_>Cc_>So	34194	2	1	1
Organisms_order_>AT_>Cc_>So	34195	0	1	0
Organisms_order_>AT_>Cc_>So	34198	1	1	1
Organisms_order_>AT_>Cc_>So	34203	0	1	0
Organisms_order_>AT_>Cc_>So	34206	0	1	0
Organisms_order_>AT_>Cc_>So	34208	0	1	0
Organisms_order_>AT_>Cc_>So	34211	0	1	0
Organisms_order_>AT_>Cc_>So	34212	0	1	0
Organisms_order_>AT_>Cc_>So	34213	0	1	0
Organisms_order_>AT_>Cc_>So	34215	0	1	0
Organisms_order_>AT_>Cc_>So	34218	1	0	0
Organisms_order_>AT_>Cc_>So	34222	1	0	1
Organisms_order_>AT_>Cc_>So	34224	2	0	0
Organisms_order_>AT_>Cc_>So	34225	1	0	0
Organisms_order_>AT_>Cc_>So	34226	1	0	0
Organisms_order_>AT_>Cc_>So	34227	1	1	0
Organisms_order_>AT_>Cc_>So	34229	3	2	0
Organisms_order_>AT_>Cc_>So	34230	2	0	0
Organisms_order_>AT_>Cc_>So	34234	5	1	2
Organisms_order_>AT_>Cc_>So	34238	1	0	0
Organisms_order_>AT_>Cc_>So	34240	8	3	6
Organisms_order_>AT_>Cc_>So	34243	2	1	1
Organisms_order_>AT_>Cc_>So	34244	1	0	0
Organisms_order_>AT_>Cc_>So	34252	1	0	0
Organisms_order_>AT_>Cc_>So	34255	1	1	0
Organisms_order_>AT_>Cc_>So	34258	1	0	0
Organisms_order_>AT_>Cc_>So	34260	10	1	3
Organisms_order_>AT_>Cc_>So	34262	3	2	3
Organisms_order_>AT_>Cc_>So	34263	1	0	0
Organisms_order_>AT_>Cc_>So	34266	1	0	0
Organisms_order_>AT_>Cc_>So	34267	3	0	1
Organisms_order_>AT_>Cc_>So	34268	5	0	0
Organisms_order_>AT_>Cc_>So	34272	1	1	0
Organisms_order_>AT_>Cc_>So	34275	2	1	1
Organisms_order_>AT_>Cc_>So	34277	0	0	2
Organisms_order_>AT_>Cc_>So	34278	0	0	1
Organisms_order_>AT_>Cc_>So	34283	0	0	2
Organisms_order_>AT_>Cc_>So	34284	0	0	1
Organisms_order_>AT_>Cc_>So	34290	0	0	1
Organisms_order_>AT_>Cc_>So	34293	1	1	1
Organisms_order_>AT_>Cc_>So	34295	0	0	1
Organisms_order_>AT_>Cc_>So	34297	4	2	4
Organisms_order_>AT_>Cc_>So	34298	0	0	1
Organisms_order_>AT_>Cc_>So	34301	0	1	3
Organisms_order_>AT_>Cc_>So	34304	3	2	2
Organisms_order_>AT_>Cc_>So	34308	1	1	1
Organisms_order_>AT_>Cc_>So	34309	0	0	1
Organisms_order_>AT_>Cc_>So	34313	0	0	1
Organisms_order_>AT_>Cc_>So	34314	1	1	1
Organisms_order_>AT_>Cc_>So	34316	0	1	1
Organisms_order_>AT_>Cc_>So	34319	0	1	0
Organisms_order_>AT_>Cc_>So	34320	1	1	1
Organisms_order_>AT_>Cc_>So	34321	1	1	1
Organisms_order_>AT_>Cc_>So	34323	0	1	1
Organisms_order_>AT_>Cc_>So	34324	0	1	0
Organisms_order_>AT_>Cc_>So	34325	0	1	2
Organisms_order_>AT_>Cc_>So	34326	1	1	0
Organisms_order_>AT_>Cc_>So	34329	1	2	3
Organisms_order_>AT_>Cc_>So	34332	2	1	0
Organisms_order_>AT_>Cc_>So	34339	2	1	2
Organisms_order_>AT_>Cc_>So	34341	0	1	0
Organisms_order_>AT_>Cc_>So	34342	0	1	1
Organisms_order_>AT_>Cc_>So	34343	0	3	0
Organisms_order_>AT_>Cc_>So	34346	0	1	0
Organisms_order_>AT_>Cc_>So	34347	1	1	0
Organisms_order_>AT_>Cc_>So	34350	1	0	0
Organisms_order_>AT_>Cc_>So	34351	3	3	1
Organisms_order_>AT_>Cc_>So	34352	1	0	0
Organisms_order_>AT_>Cc_>So	34354	7	1	2
Organisms_order_>AT_>Cc_>So	34356	4	1	3
Organisms_order_>AT_>Cc_>So	34360	1	0	0
Organisms_order_>AT_>Cc_>So	34361	1	0	0
Organisms_order_>AT_>Cc_>So	34362	1	0	0
Organisms_order_>AT_>Cc_>So	34367	3	1	1
Organisms_order_>AT_>Cc_>So	34368	3	1	2
Organisms_order_>AT_>Cc_>So	34376	1	0	0
Organisms_order_>AT_>Cc_>So	34377	4	0	0
Organisms_order_>AT_>Cc_>So	34378	1	1	1
Organisms_order_>AT_>Cc_>So	34380	1	0	0
Organisms_order_>AT_>Cc_>So	34387	1	0	1
Organisms_order_>AT_>Cc_>So	34392	1	1	2
Organisms_order_>AT_>Cc_>So	34396	0	0	1
Organisms_order_>AT_>Cc_>So	34398	0	0	2
Organisms_order_>AT_>Cc_>So	34399	0	0	1
Organisms_order_>AT_>Cc_>So	34409	1	1	1
Organisms_order_>AT_>Cc_>So	34410	3	1	2
Organisms_order_>AT_>Cc_>So	34414	0	0	1
Organisms_order_>AT_>Cc_>So	34416	0	0	2
Organisms_order_>AT_>Cc_>So	34418	1	1	1
Organisms_order_>AT_>Cc_>So	34420	1	1	1
Organisms_order_>AT_>Cc_>So	34428	0	0	3
Organisms_order_>AT_>Cc_>So	34430	1	1	0
Organisms_order_>AT_>Cc_>So	34431	0	1	0
Organisms_order_>AT_>Cc_>So	34436	0	1	0
Organisms_order_>AT_>Cc_>So	34440	0	1	0
Organisms_order_>AT_>Cc_>So	34442	0	2	0
Organisms_order_>AT_>Cc_>So	34443	0	2	0
Organisms_order_>AT_>Cc_>So	34445	0	1	0
Organisms_order_>AT_>Cc_>So	34446	3	1	0
Organisms_order_>AT_>Cc_>So	34449	1	1	1
Organisms_order_>AT_>Cc_>So	34450	0	1	0
Organisms_order_>AT_>Cc_>So	34455	0	1	0
Organisms_order_>AT_>Cc_>So	34456	0	2	0
Organisms_order_>AT_>Cc_>So	34457	0	1	0
Organisms_order_>AT_>Cc_>So	34458	0	1	0
Organisms_order_>AT_>Cc_>So	34460	0	1	0
Organisms_order_>AT_>Cc_>So	34464	1	1	1
Organisms_order_>AT_>Cc_>So	34466	1	0	0
Organisms_order_>AT_>Cc_>So	34470	1	0	0
Organisms_order_>AT_>Cc_>So	34471	2	0	0
Organisms_order_>AT_>Cc_>So	34474	1	0	0
Organisms_order_>AT_>Cc_>So	34475	2	1	1
Organisms_order_>AT_>Cc_>So	34484	2	3	1
Organisms_order_>AT_>Cc_>So	34485	2	0	0
Organisms_order_>AT_>Cc_>So	34486	2	0	0
Organisms_order_>AT_>Cc_>So	34487	1	0	0
Organisms_order_>AT_>Cc_>So	34488	2	2	3
Organisms_order_>AT_>Cc_>So	34499	5	0	1
Organisms_order_>AT_>Cc_>So	34504	5	1	1
Organisms_order_>AT_>Cc_>So	34505	2	2	1
Organisms_order_>AT_>Cc_>So	34508	3	0	0
Organisms_order_>AT_>Cc_>So	34510	1	0	0
Organisms_order_>AT_>Cc_>So	34511	1	1	0
Organisms_order_>AT_>Cc_>So	34516	0	0	1
Organisms_order_>AT_>Cc_>So	34519	1	1	1
Organisms_order_>AT_>Cc_>So	34525	2	2	2
Organisms_order_>AT_>Cc_>So	34526	0	0	1
Organisms_order_>AT_>Cc_>So	34527	0	0	1
Organisms_order_>AT_>Cc_>So	34534	0	1	1
Organisms_order_>AT_>Cc_>So	34536	0	0	1
Organisms_order_>AT_>Cc_>So	34537	0	0	1
Organisms_order_>AT_>Cc_>So	34538	0	0	1
Organisms_order_>AT_>Cc_>So	34540	1	1	6
Organisms_order_>AT_>Cc_>So	34541	2	1	1
Organisms_order_>AT_>Cc_>So	34544	0	0	1
Organisms_order_>AT_>Cc_>So	34546	0	0	2
Organisms_order_>AT_>Cc_>So	34552	0	1	1
Organisms_order_>AT_>Cc_>So	34553	0	0	1
Organisms_order_>AT_>Cc_>So	34554	2	1	1
Organisms_order_>AT_>Cc_>So	34559	0	1	1
Organisms_order_>AT_>Cc_>So	34560	0	1	0
Organisms_order_>AT_>Cc_>So	34561	0	1	0
Organisms_order_>AT_>Cc_>So	34570	0	1	0
Organisms_order_>AT_>Cc_>So	34571	2	1	2
Organisms_order_>AT_>Cc_>So	34574	2	3	3
Organisms_order_>AT_>Cc_>So	34576	1	1	1
Organisms_order_>AT_>Cc_>So	34577	1	2	0
Organisms_order_>AT_>Cc_>So	34578	0	1	2
Organisms_order_>AT_>Cc_>So	34579	0	1	0
Organisms_order_>AT_>Cc_>So	34580	0	2	1
Organisms_order_>AT_>Cc_>So	34582	0	1	0
Organisms_order_>AT_>Cc_>So	34584	0	1	0
Organisms_order_>AT_>Cc_>So	34585	1	1	1
Organisms_order_>AT_>Cc_>So	34586	1	1	1
Organisms_order_>AT_>Cc_>So	34587	0	1	0
Organisms_order_>AT_>Cc_>So	34589	0	1	5
Organisms_order_>AT_>Cc_>So	34590	1	4	1
Organisms_order_>AT_>Cc_>So	34591	0	1	0
Organisms_order_>AT_>Cc_>So	34592	0	1	0
Organisms_order_>AT_>Cc_>So	34594	1	1	1
Organisms_order_>AT_>Cc_>So	34595	3	1	1
Organisms_order_>AT_>Cc_>So	34596	2	1	1
Organisms_order_>AT_>Cc_>So	34601	2	0	1
Organisms_order_>AT_>Cc_>So	34605	2	0	0
Organisms_order_>AT_>Cc_>So	34610	6	6	10
Organisms_order_>AT_>Cc_>So	34612	2	0	0
Organisms_order_>AT_>Cc_>So	34613	1	1	0
Organisms_order_>AT_>Cc_>So	34614	3	0	0
Organisms_order_>AT_>Cc_>So	34619	3	0	0
Organisms_order_>AT_>Cc_>So	34623	1	0	0
Organisms_order_>AT_>Cc_>So	34624	2	0	0
Organisms_order_>AT_>Cc_>So	34632	1	0	0
Organisms_order_>AT_>Cc_>So	34633	3	1	0
Organisms_order_>AT_>Cc_>So	34634	1	0	0
Organisms_order_>AT_>Cc_>So	34635	1	0	0
Organisms_order_>AT_>Cc_>So	34637	1	0	0
Organisms_order_>AT_>Cc_>So	34641	1	0	0
Organisms_order_>AT_>Cc_>So	34644	2	0	0
Organisms_order_>AT_>Cc_>So	34649	0	0	1
Organisms_order_>AT_>Cc_>So	34650	3	1	2
Organisms_order_>AT_>Cc_>So	34654	0	0	1
Organisms_order_>AT_>Cc_>So	34656	0	0	1
Organisms_order_>AT_>Cc_>So	34657	0	0	1
Organisms_order_>AT_>Cc_>So	34659	0	0	1
Organisms_order_>AT_>Cc_>So	34661	0	0	1
Organisms_order_>AT_>Cc_>So	34662	0	2	4
Organisms_order_>AT_>Cc_>So	34670	0	0	1
Organisms_order_>AT_>Cc_>So	34673	0	1	1
Organisms_order_>AT_>Cc_>So	34685	0	0	1
Organisms_order_>AT_>Cc_>So	34686	0	0	1
Organisms_order_>AT_>Cc_>So	34687	0	0	1
Organisms_order_>AT_>Cc_>So	34688	0	0	1
Organisms_order_>AT_>Cc_>So	34689	0	1	2
Organisms_order_>AT_>Cc_>So	34692	0	1	0
Organisms_order_>AT_>Cc_>So	34695	1	1	1
Organisms_order_>AT_>Cc_>So	34696	0	1	0
Organisms_order_>AT_>Cc_>So	34698	0	1	0
Organisms_order_>AT_>Cc_>So	34702	0	1	0
Organisms_order_>AT_>Cc_>So	34703	0	1	0
Organisms_order_>AT_>Cc_>So	34706	1	1	1
Organisms_order_>AT_>Cc_>So	34710	0	1	1
Organisms_order_>AT_>Cc_>So	34711	0	1	1
Organisms_order_>AT_>Cc_>So	34712	0	1	0
Organisms_order_>AT_>Cc_>So	34717	0	1	0
Organisms_order_>AT_>Cc_>So	34719	4	1	1
Organisms_order_>AT_>Cc_>So	34720	4	0	1
Organisms_order_>AT_>Cc_>So	34721	1	1	1
Organisms_order_>AT_>Cc_>So	34722	4	2	2
Organisms_order_>AT_>Cc_>So	34726	2	0	0
Organisms_order_>AT_>Cc_>So	34729	2	1	0
Organisms_order_>AT_>Cc_>So	34737	1	0	0
Organisms_order_>AT_>Cc_>So	34738	2	0	0
Organisms_order_>AT_>Cc_>So	34739	2	0	0
Organisms_order_>AT_>Cc_>So	34747	1	0	0
Organisms_order_>AT_>Cc_>So	34748	1	0	0
Organisms_order_>AT_>Cc_>So	34752	25	0	0
Organisms_order_>AT_>Cc_>So	34759	2	1	2
Organisms_order_>AT_>Cc_>So	34767	1	0	0
Organisms_order_>AT_>Cc_>So	34769	1	1	1
Organisms_order_>AT_>Cc_>So	34770	0	0	1
Organisms_order_>AT_>Cc_>So	34771	1	1	1
Organisms_order_>AT_>Cc_>So	34775	0	0	2
Organisms_order_>AT_>Cc_>So	34776	0	0	1
Organisms_order_>AT_>Cc_>So	34782	0	0	1
Organisms_order_>AT_>Cc_>So	34783	0	0	2
Organisms_order_>AT_>Cc_>So	34788	0	0	1
Organisms_order_>AT_>Cc_>So	34790	0	0	3
Organisms_order_>AT_>Cc_>So	34793	0	0	1
Organisms_order_>AT_>Cc_>So	34799	0	0	1
Organisms_order_>AT_>Cc_>So	34800	0	0	1
Organisms_order_>AT_>Cc_>So	34804	0	0	1
Organisms_order_>AT_>Cc_>So	34806	0	0	1
Organisms_order_>AT_>Cc_>So	34807	0	0	1
Organisms_order_>AT_>Cc_>So	34808	0	0	2
Organisms_order_>AT_>Cc_>So	34811	0	0	1
Organisms_order_>AT_>Cc_>So	34812	0	0	1
Organisms_order_>AT_>Cc_>So	34813	0	0	1
Organisms_order_>AT_>Cc_>So	34814	4	1	3
Organisms_order_>AT_>Cc_>So	34817	0	0	1
Organisms_order_>AT_>Cc_>So	34823	2	1	2
Organisms_order_>AT_>Cc_>So	34831	0	1	0
Organisms_order_>AT_>Cc_>So	34832	0	1	0
Organisms_order_>AT_>Cc_>So	34833	0	1	0
Organisms_order_>AT_>Cc_>So	34834	0	1	0
Organisms_order_>AT_>Cc_>So	34835	0	1	0
Organisms_order_>AT_>Cc_>So	34837	0	1	0
Organisms_order_>AT_>Cc_>So	34840	0	1	0
Organisms_order_>AT_>Cc_>So	34841	0	1	1
Organisms_order_>AT_>Cc_>So	34848	0	1	0
Organisms_order_>AT_>Cc_>So	34854	2	1	4
Organisms_order_>AT_>Cc_>So	34856	1	0	0
Organisms_order_>AT_>Cc_>So	34857	1	1	3
Organisms_order_>AT_>Cc_>So	34859	1	0	0
Organisms_order_>AT_>Cc_>So	34860	2	0	0
Organisms_order_>AT_>Cc_>So	34861	1	0	0
Organisms_order_>AT_>Cc_>So	34863	1	1	1
Organisms_order_>AT_>Cc_>So	34869	1	1	1
Organisms_order_>AT_>Cc_>So	34871	1	0	0
Organisms_order_>AT_>Cc_>So	34873	1	0	0
Organisms_order_>AT_>Cc_>So	34876	1	0	2
Organisms_order_>AT_>Cc_>So	34877	5	0	0
Organisms_order_>AT_>Cc_>So	34878	1	0	0
Organisms_order_>AT_>Cc_>So	34880	1	1	1
Organisms_order_>AT_>Cc_>So	34883	1	1	1
Organisms_order_>AT_>Cc_>So	34886	1	0	0
Organisms_order_>AT_>Cc_>So	34901	4	0	0
Organisms_order_>AT_>Cc_>So	34903	2	0	0
Organisms_order_>AT_>Cc_>So	34907	5	1	1
Organisms_order_>AT_>Cc_>So	34916	0	0	1
Organisms_order_>AT_>Cc_>So	34917	0	0	1
Organisms_order_>AT_>Cc_>So	34918	0	0	1
Organisms_order_>AT_>Cc_>So	34919	1	1	1
Organisms_order_>AT_>Cc_>So	34921	0	0	1
Organisms_order_>AT_>Cc_>So	34923	0	0	1
Organisms_order_>AT_>Cc_>So	34924	0	0	1
Organisms_order_>AT_>Cc_>So	34929	0	0	2
Organisms_order_>AT_>Cc_>So	34932	0	0	1
Organisms_order_>AT_>Cc_>So	34933	1	1	1
Organisms_order_>AT_>Cc_>So	34934	0	0	1
Organisms_order_>AT_>Cc_>So	34937	0	0	1
Organisms_order_>AT_>Cc_>So	34938	1	0	1
Organisms_order_>AT_>Cc_>So	34941	0	0	1
Organisms_order_>AT_>Cc_>So	34948	0	0	1
Organisms_order_>AT_>Cc_>So	34949	2	2	3
Organisms_order_>AT_>Cc_>So	34950	0	0	1
Organisms_order_>AT_>Cc_>So	34954	0	1	1
Organisms_order_>AT_>Cc_>So	34957	1	2	0
Organisms_order_>AT_>Cc_>So	34959	2	5	2
Organisms_order_>AT_>Cc_>So	34960	0	1	0
Organisms_order_>AT_>Cc_>So	34961	1	1	1
Organisms_order_>AT_>Cc_>So	34962	0	2	0
Organisms_order_>AT_>Cc_>So	34963	0	1	1
Organisms_order_>AT_>Cc_>So	34965	2	1	1
Organisms_order_>AT_>Cc_>So	34968	0	1	1
Organisms_order_>AT_>Cc_>So	34971	1	1	1
Organisms_order_>AT_>Cc_>So	34974	0	1	0
Organisms_order_>AT_>Cc_>So	34975	0	1	0
Organisms_order_>AT_>Cc_>So	34976	0	1	0
Organisms_order_>AT_>Cc_>So	34977	0	1	0
Organisms_order_>AT_>Cc_>So	34978	1	0	0
Organisms_order_>AT_>Cc_>So	34979	2	2	1
Organisms_order_>AT_>Cc_>So	34981	2	1	0
Organisms_order_>AT_>Cc_>So	34982	4	1	1
Organisms_order_>AT_>Cc_>So	34986	1	0	0
Organisms_order_>AT_>Cc_>So	34988	1	0	0
Organisms_order_>AT_>Cc_>So	34989	4	1	0
Organisms_order_>AT_>Cc_>So	34996	2	0	1
Organisms_order_>AT_>Cc_>So	35003	1	0	0
Organisms_order_>AT_>Cc_>So	35005	1	0	0
Organisms_order_>AT_>Cc_>So	35007	2	1	1
Organisms_order_>AT_>Cc_>So	35017	11	5	7
Organisms_order_>AT_>Cc_>So	35019	1	1	1
Organisms_order_>AT_>Cc_>So	35020	1	0	0
Organisms_order_>AT_>Cc_>So	35023	0	0	1
Organisms_order_>AT_>Cc_>So	35028	0	0	1
Organisms_order_>AT_>Cc_>So	35029	0	0	1
Organisms_order_>AT_>Cc_>So	35034	0	0	1
Organisms_order_>AT_>Cc_>So	35041	0	0	1
Organisms_order_>AT_>Cc_>So	35044	1	1	2
Organisms_order_>AT_>Cc_>So	35047	0	0	2
Organisms_order_>AT_>Cc_>So	35050	0	0	1
Organisms_order_>AT_>Cc_>So	35051	0	0	1
Organisms_order_>AT_>Cc_>So	35052	0	0	1
Organisms_order_>AT_>Cc_>So	35055	2	0	1
Organisms_order_>AT_>Cc_>So	35056	0	1	1
Organisms_order_>AT_>Cc_>So	35057	0	0	1
Organisms_order_>AT_>Cc_>So	35060	2	0	1
Organisms_order_>AT_>Cc_>So	35061	0	1	0
Organisms_order_>AT_>Cc_>So	35062	0	1	1
Organisms_order_>AT_>Cc_>So	35064	0	1	0
Organisms_order_>AT_>Cc_>So	35065	0	1	0
Organisms_order_>AT_>Cc_>So	35067	1	1	1
Organisms_order_>AT_>Cc_>So	35069	1	1	0
Organisms_order_>AT_>Cc_>So	35070	1	1	2
Organisms_order_>AT_>Cc_>So	35071	0	1	0
Organisms_order_>AT_>Cc_>So	35072	2	1	1
Organisms_order_>AT_>Cc_>So	35074	0	1	0
Organisms_order_>AT_>Cc_>So	35076	0	1	0
Organisms_order_>AT_>Cc_>So	35077	0	1	0
Organisms_order_>AT_>Cc_>So	35078	0	1	0
Organisms_order_>AT_>Cc_>So	35080	1	1	1
Organisms_order_>AT_>Cc_>So	35081	0	1	0
Organisms_order_>AT_>Cc_>So	35082	2	1	2
Organisms_order_>AT_>Cc_>So	35083	4	2	1
Organisms_order_>AT_>Cc_>So	35084	0	1	0
